date,price_usd,usd_to_eur,market_sentiment,year,month,day_of_week,is_weekend,price_change,price_change_pct,price_7d_avg,price_30d_avg
2021-12-28,1508.3938090347558,0.8460719898311886,positive,2021,12,1,0,-3.8324957024649393,-0.2534340059063389,1508.1315482211705,1510.6777755641592
2021-12-29,1509.2294486297105,0.8391336381111472,negative,2021,12,2,0,0.8356395949547277,0.055399298906522176,1508.8863857738932,1510.6737276830684
2021-12-30,1510.1603977422242,0.8510281424315507,positive,2021,12,3,0,0.9309491125136446,0.06168373625090595,1509.0567536458966,1510.6911291943522
2021-12-31,1506.8761541574663,0.856490933843875,positive,2021,12,4,0,-3.28424358475786,-0.2174764740002444,1508.289368014996,1510.63890122692
2022-01-01,1507.9157374941767,0.8592050957506567,negative,2022,1,5,1,1.0395833367103933,0.06898930173140361,1509.3573938328102,1510.89847502093
2022-01-02,1504.9283760560752,0.8656226511065507,negative,2022,1,6,1,-2.987361438101516,-0.19811196102149653,1508.53288969309,1510.9894346227907
2022-01-03,1502.956566092625,0.879452462899351,positive,2022,1,0,0,-1.9718099634501414,-0.13102350881426528,1507.2086413152904,1510.8936884350874
2022-01-04,1499.5751704138495,0.8525051420375559,positive,2022,1,1,0,-3.3813956787755615,-0.2249829273221482,1505.9488357980179,1510.645723311614
2022-01-05,1492.4618139651514,0.8433690782617461,neutral,2022,1,2,0,-7.113356448698141,-0.47435811081981694,1503.5534594173666,1510.2129910023862
2022-01-06,1493.2409963162281,0.8545287432679489,neutral,2022,1,3,0,0.7791823510767699,0.05220785843804698,1501.1364020707958,1509.7059910795683
2022-01-07,1496.21749349881,0.847337870495935,negative,2022,1,4,0,2.976497182581852,0.1993313329814006,1499.6137362624165,1509.1831710027573
2022-01-08,1498.8419114791918,0.8592596612985223,positive,2022,1,5,1,2.6244179803818497,0.17540350863327614,1498.3174754031331,1508.6949309303388
2022-01-09,1502.9915377423679,0.8370283570363427,negative,2022,1,6,1,4.14962626317606,0.27685549966245393,1498.0407842154605,1508.4807804417658
2022-01-10,1504.6632387924424,0.8736833454240044,negative,2022,1,0,0,1.671701050074489,0.11122491431891923,1498.284594601149,1508.2745865272764
2022-01-11,1502.0496113013578,0.8585604809477551,positive,2022,1,1,0,-2.6136274910845714,-0.1737018240162591,1498.638086156507,1507.7803582546135
2022-01-12,1506.2979306235138,0.8331599598220383,neutral,2022,1,2,0,4.248319322156021,0.28283482051403297,1500.614674250559,1507.525512135791
2022-01-13,1499.560342924304,0.8429097109768503,negative,2022,1,3,0,-6.737587699209826,-0.4472944934884704,1501.5174380517126,1506.694756537139
2022-01-14,1495.1069860117416,0.8581608104411393,negative,2022,1,4,0,-4.453356912562413,-0.29697750634548603,1501.3587941249884,1505.8014941970664
2022-01-15,1490.3359856546253,0.8617634405617145,positive,2022,1,5,1,-4.771000357116236,-0.31910762251490254,1500.143661864336,1504.7421306761998
2022-01-16,1495.7862659503219,0.8372776237276803,neutral,2022,1,6,1,5.45028029569653,0.3657081589761413,1499.114337322615,1503.9748574311905
2022-01-17,1500.5502085210223,0.8571302585043294,neutral,2022,1,0,0,4.763942570700465,0.318490861906251,1498.5267615695552,1503.3275037992182
2022-01-18,1503.0367347062472,0.8305266012733807,positive,2022,1,1,0,2.486526185224875,0.16570762984835508,1498.6677791988252,1503.0517379888593
2022-01-19,1508.4463840323062,0.8491066413452896,negative,2022,1,2,0,5.409649326059025,0.35991464487501457,1498.9747011143668,1503.045634122505
2022-01-20,1504.0999701202463,0.8611204684210321,positive,2022,1,3,0,-4.346413912059916,-0.2881384421792532,1499.623219285216,1503.0750033258068
2022-01-21,1505.8929457195513,0.8444848426989702,positive,2022,1,4,0,1.7929755993050094,0.11920587959068918,1501.164070672046,1503.1399153244367
2022-01-22,1505.3170735776355,0.8349307770086198,neutral,2022,1,5,1,-0.5758721419158519,-0.03824124042500765,1503.3042260896186,1503.0182236890844
2022-01-23,1509.60148409706,0.8514621479637756,negative,2022,1,6,1,4.284410519424455,0.2846184763746651,1505.2778286820098,1502.9300113731942
2022-01-24,1509.075362934299,0.8439528113336452,negative,2022,1,0,0,-0.526121162761001,-0.03485165908376775,1506.4957078839066,1503.2178715786881
2022-01-25,1507.2006484922485,0.8562955836606584,neutral,2022,1,1,0,-1.87471444205039,-0.1242293452067944,1507.0905527104783,1503.101229693959
2022-01-26,1509.9551910850537,0.8411467356778194,negative,2022,1,2,0,2.7545425928051372,0.18275885135536907,1507.3060965751563,1503.0255259055536
2022-01-27,1514.3860369210097,0.842273631103469,negative,2022,1,3,0,4.430845835956006,0.2934422069023057,1508.7755346895513,1503.2252668350955
2022-01-28,1511.0943109467757,0.8297899767912376,positive,2022,1,4,0,-3.291725974233941,-0.21736372985362573,1509.518586864869,1503.2874289123308
2022-01-29,1510.8389325900139,0.8516994471105148,positive,2022,1,5,1,-0.2553783567618666,-0.016900226207716695,1510.3074238666372,1503.3100467405907
2022-01-30,1505.5967294218055,0.848390950617234,positive,2022,1,6,1,-5.242203168208334,-0.3469729999095117,1509.7353160558866,1503.267399249402
2022-01-31,1493.156424334341,0.8381161532925993,negative,2022,1,0,0,-12.440305087464594,-0.8262707300275562,1507.4611819701784,1502.7754221440741
2022-02-01,1494.2087224914096,0.8519379871376709,negative,2022,2,1,0,1.0522981570686625,0.07047474329675563,1505.605192541487,1502.418100358585
2022-02-02,1497.3032492726827,0.8602707030064414,negative,2022,2,2,0,3.094526781273089,0.20710137310089305,1503.7977722825767,1502.2296564645872
2022-02-03,1498.6635833181163,0.8478443205658105,negative,2022,2,3,0,1.3603340454335466,0.09085227365226434,1501.5517074821635,1502.1992702280627
2022-02-04,1488.9657747293445,0.8526816694982197,neutral,2022,2,4,0,-9.69780858877175,-0.6470971001577452,1498.3904880225305,1502.082735586869
2022-02-05,1487.2615275789622,0.8527331124958516,neutral,2022,2,5,1,-1.7042471503823435,-0.11445845024155021,1495.0222873066662,1501.8834199622936
2022-02-06,1476.2197887787067,0.8379567017282104,negative,2022,2,6,1,-11.041738800255416,-0.7424207911993608,1490.8255815005089,1501.216829804957
2022-02-07,1483.1182943169777,0.8705658582070759,positive,2022,2,0,0,6.898505538270911,0.46730883779699806,1489.3915629265998,1500.692709232883
2022-02-08,1477.7380214063871,0.8452915016987771,positive,2022,2,1,0,-5.38027291059052,-0.36276761814661995,1487.0386056287393,1499.8509253550171
2022-02-09,1484.0650394536867,0.8565611620186027,neutral,2022,2,2,0,6.327018047299589,0.4281555969763984,1485.1474327974545,1499.1643187103919
2022-02-10,1488.8443876721074,0.8576921527722905,neutral,2022,2,3,0,4.779348218420637,0.3220443910045834,1483.7446905623103,1498.724144589417
2022-02-11,1484.3914359094272,0.8486040487288424,negative,2022,2,4,0,-4.452951762680186,-0.29908778913038114,1483.0912135880365,1497.9939280989472
2022-02-12,1478.7775111530884,0.8560679502505963,negative,2022,2,5,1,-5.613924756338747,-0.37819705911327217,1481.8792112414828,1497.3011670399067
2022-02-13,1480.5793622350202,0.8524581922181639,negative,2022,2,6,1,1.8018510819317726,0.12184734135745057,1482.5020074495278,1496.816912914016
2022-02-14,1476.4077420491049,0.8358236024277259,negative,2022,2,0,0,-4.171620185915344,-0.28175593232759866,1481.543357125546,1496.3526381271654
2022-02-15,1476.9701652598958,0.8466772729874991,negative,2022,2,1,0,0.5624232107909393,0.038094030176938354,1481.433663390333,1495.7254347708179
2022-02-16,1474.606027305861,0.8438744909764594,positive,2022,2,2,0,-2.3641379540347316,-0.16006673727351206,1480.0823759406435,1494.8606287303123
2022-02-17,1465.750235233533,0.8453825495865387,positive,2022,2,3,0,-8.855792072328086,-0.6005530906792678,1476.7832113065615,1493.6177454145552
2022-02-18,1454.6478951379108,0.8369599682216335,negative,2022,2,4,0,-11.10234009562214,-0.7574510191944994,1472.534134053488,1491.8244624514086
2022-02-19,1455.8313163803837,0.8612643371674603,positive,2022,2,5,1,1.183421242472832,0.0813544807941824,1469.2561062288155,1490.2155073267465
2022-02-20,1453.0735276487305,0.8660199265461341,negative,2022,2,6,1,-2.757788731653136,-0.18943051304253222,1465.326701287917,1488.4548600577193
2022-02-22,1453.8873977596288,0.8627052922414714,neutral,2022,2,1,0,0.8138701108982787,0.05601024968193702,1462.1095092465634,1486.7405375304525
2022-02-23,1459.8046091427912,0.8465536516299185,positive,2022,2,2,0,5.917211383162339,0.40699241167372335,1459.65728694412,1485.0806416986436
2022-02-24,1458.491885535982,0.8436374316501396,positive,2022,2,3,0,-1.312723606809186,-0.08992461036138044,1457.35526669128,1483.394525785366
2022-02-25,1456.8388920014327,0.8422141295318829,neutral,2022,2,4,0,-1.6529935345492959,-0.11333580604336868,1456.0822176581228,1481.7158005690058
2022-02-26,1459.3896071670022,0.8564406492295722,positive,2022,2,5,1,2.5507151655694997,0.1750856034647308,1456.75960509085,1480.0302811050706
2022-02-27,1452.6549293185044,0.8522706305314415,neutral,2022,2,6,1,-6.734677848497768,-0.4614722357500711,1456.3058355105818,1477.9725775183203
2022-02-28,1453.8206945922427,0.8492277828840157,positive,2022,2,0,0,1.165765273738316,0.08025066725827479,1456.412573645369,1476.0634569731694
2022-03-01,1456.6301244513536,0.8629514854419534,negative,2022,3,1,0,2.809429859110878,0.1932445912732561,1456.804391744187,1474.256496701881
2022-03-02,1460.0812754934418,0.8540494135381534,neutral,2022,3,2,0,3.451151042088213,0.2369270677680113,1456.8439155085655,1472.7393149042687
2022-03-03,1450.4475119809294,0.8416134236247941,negative,2022,3,3,0,-9.63376351251236,-0.6598100855212063,1455.6947192864154,1471.3156844924881
2022-03-04,1446.6907356318848,0.843190911708643,negative,2022,3,4,0,-3.756776349044685,-0.25900808667760344,1454.2449826621942,1469.7317515971706
2022-03-05,1442.3494193677675,0.8568199329925414,positive,2022,3,5,1,-4.341316264117268,-0.3000859933081079,1451.8106701194463,1467.8999572670068
2022-03-06,1442.8988541398135,0.860417328526546,neutral,2022,3,6,1,0.54943477204597,0.03809304213446829,1450.416945093919,1466.0411329610636
2022-03-08,1452.8861290758832,0.8689688874787208,negative,2022,3,1,0,9.987274936069753,0.6921673620722046,1450.2834357344393,1464.8384781059478
2022-03-09,1450.461301674043,0.8663500716573141,neutral,2022,3,2,0,-2.4248274018402753,-0.1668972779981459,1449.4021753376803,1463.6118039091173
2022-03-10,1448.023439182497,0.8544103583485076,positive,2022,3,3,0,-2.437862491545957,-0.168074976473509,1447.67962729326,1462.6719255892435
2022-03-11,1453.8217992768905,0.841614193405185,negative,2022,3,4,0,5.798360094393502,0.4004327511208716,1448.1616683355398,1461.6953757545741
2022-03-12,1455.354683969542,0.8369001248826823,positive,2022,3,5,1,1.532884692651578,0.10543827953426455,1449.3993752409194,1460.9492645066794
2022-03-13,1461.742941525482,0.8461261825498528,neutral,2022,3,6,1,6.388257555939845,0.438948500067049,1452.1698784063071,1460.2051945757391
2022-03-14,1463.2365815405312,0.8575321344641615,positive,2022,3,0,0,1.4936400150493228,0.10218212605086485,1455.0752680349813,1459.35160103802
2022-03-15,1457.5009984469648,0.8682664707931194,neutral,2022,3,1,0,-5.735583093566447,-0.3919792032213931,1455.734535087993,1458.4552531226045
2022-03-16,1450.8853566730759,0.854174470344108,positive,2022,3,2,0,-6.61564177388891,-0.45390306977066697,1455.7951143735693,1457.5255146399375
2022-03-17,1443.1777954277811,0.8616872279423123,positive,2022,3,3,0,-7.707561245294755,-0.5312315828294278,1455.1028795514667,1456.2787957463627
2022-03-18,1446.5380546015735,0.8475469251381219,negative,2022,3,4,0,3.3602591737924286,0.2328375051527498,1454.0623445978501,1455.2831394981117
2022-03-19,1452.5310387170086,0.8562276912522755,positive,2022,3,5,1,5.9929841154350925,0.41429840690128117,1453.6589667046312,1454.4685019466822
2022-03-20,1461.8278494239405,0.8582335682947717,negative,2022,3,6,1,9.296810706931865,0.6400421374226584,1453.6710964044107,1454.0425626839517
2022-03-21,1466.0933760855567,0.8302040572414747,neutral,2022,3,0,0,4.26552666161615,0.29179404834140943,1454.0792099108432,1454.0540007123523
2022-03-22,1471.9575689732317,0.8458656119762349,neutral,2022,3,1,0,5.864192887675017,0.3999876804117619,1456.1444342717384,1454.6309898401962
2022-03-23,1469.1074873099633,0.8594970038427787,negative,2022,3,2,0,-2.8500816632683836,-0.19362525954171872,1458.7475957912936,1455.0735288711824
2022-03-24,1463.375408226244,0.8527446833563657,positive,2022,3,3,0,-5.732079083719327,-0.3901742475096337,1461.6329690482169,1455.4169248904327
2022-03-25,1467.6758048883316,0.8380348495184906,neutral,2022,3,4,0,4.300396662087678,0.2938683155336186,1464.6526476606107,1455.8765384613896
2022-03-26,1469.8142086495286,0.8256987762427264,neutral,2022,3,5,1,2.138403761196969,0.1457000077315973,1467.1216719366853,1456.210191778281
2022-03-27,1470.4014305212331,0.84634219254698,neutral,2022,3,6,1,0.5872218717045143,0.03995211559726375,1468.3464692362982,1456.6071766111227
2022-03-28,1472.3882879243981,0.8492841430710611,negative,2022,3,0,0,1.9868574031650041,0.1351234677771318,1469.245742356133,1457.1254898085547
2022-03-29,1474.0542153366891,0.8411607705017166,neutral,2022,3,1,0,1.665927412291012,0.11314457103155373,1469.5452632651984,1457.6143100808774
2022-03-30,1480.5232996359568,0.8514308493702799,neutral,2022,3,2,0,6.469084299267706,0.4388633899595096,1471.176093597483,1458.5432557581262
2022-03-31,1487.0482275600418,0.8550638674723289,neutral,2022,3,3,0,6.524927924084977,0.4407176790591105,1474.5579249308828,1459.650840190386
2022-04-01,1489.8193293217435,0.8567068717072623,neutral,2022,4,4,0,2.7711017617016296,0.1863491519873861,1477.7212855642272,1460.757147019399
2022-04-02,1494.0983436845581,0.8264408107506768,negative,2022,4,5,1,4.279014362814678,0.2872169986385398,1481.1904477120886,1461.8910492924363
2022-04-03,1496.718656446682,0.8368571490219188,negative,2022,4,6,1,2.620312762123831,0.1753775294109472,1484.9500514157241,1463.433420774628
2022-04-04,1494.4628077865088,0.8469537735164526,positive,2022,4,0,0,-2.2558486601731147,-0.1507196192455207,1488.1035542531686,1465.025823179782
2022-04-05,1498.2956311610747,0.8557217313103747,neutral,2022,4,1,0,3.8328233745658054,0.2564683011578417,1491.5666136566522,1466.8906969062257
2022-04-06,1491.3731558167783,0.8548923401355003,negative,2022,4,2,0,-6.922475344296345,-0.462023328395611,1493.1165931110554,1468.5065069621244
2022-04-07,1496.6926135782578,0.8547186994787668,positive,2022,4,3,0,5.319457761479498,0.3566818767477553,1494.494362542229,1469.9667231122037
2022-04-08,1490.7699988794275,0.8461658205803106,positive,2022,4,4,0,-5.92261469883033,-0.39571349822263846,1494.6301724790412,1471.310346352383
2022-04-09,1492.2490153134013,0.8467236656269004,neutral,2022,4,5,1,1.4790164339738112,0.09921157757974974,1494.365982711733,1472.7845322234134
2022-04-10,1488.0732455212706,0.8427167073157825,positive,2022,4,6,1,-4.175769792130723,-0.2798306280841323,1493.1309240081027,1473.926247098226
2022-04-11,1490.8901904366426,0.8576819412810585,negative,2022,4,0,0,2.816944915372005,0.18930149600164814,1492.620550100979,1475.1107639804625
2022-04-12,1490.770564307003,0.8407951121226042,positive,2022,4,1,0,-0.11962612963952779,-0.00802380553623916,1491.5455405503974,1476.078351406513
2022-04-13,1482.8467845161863,0.8585003639518957,positive,2022,4,2,0,-7.923779790816752,-0.5315224207220748,1490.3274875074555,1476.7320248390351
2022-04-14,1485.000282671279,0.8520785323813764,negative,2022,4,3,0,2.1534981550926204,0.14522728697121678,1488.6571545207444,1477.6486676465124
2022-04-15,1482.160678787115,0.8495495552154484,positive,2022,4,4,0,-2.8396038841638074,-0.19121908037995627,1487.427251650414,1478.691178383647
2022-04-16,1486.6164123911822,0.8434328960022354,positive,2022,4,5,1,4.455733604067063,0.3006241946529986,1486.622594090097,1480.139132282427
2022-04-17,1486.673040834854,0.8364445813883588,positive,2022,4,6,1,0.05662844367179787,0.003809216903549739,1486.4225648491804,1481.4769651568697
2022-04-18,1488.7001457617944,0.8435234724362195,positive,2022,4,0,0,2.0271049269404102,0.13635176472979182,1486.109701324202,1482.6826020583624
2022-04-19,1483.9623009867182,0.8466999313137511,neutral,2022,4,1,0,-4.737844775076155,-0.318253799367485,1485.137092278447,1483.420417110455
2022-04-20,1481.0656398295814,0.8263097568841875,neutral,2022,4,2,0,-2.896661157136805,-0.19519775908126702,1484.8826430375034,1483.9194925685892
2022-04-21,1478.822446649076,0.8480264484466533,negative,2022,4,3,0,-2.2431931805053864,-0.15145805291678638,1484.0000950343315,1484.1483218244507
2022-04-22,1483.1559590502889,0.85924357368026,positive,2022,4,4,0,4.333512401212829,0.29303804598261873,1484.1422779290708,1484.616604215795
2022-04-23,1491.5928444893161,0.8556721790543387,negative,2022,4,5,1,8.436885439027265,0.5688468153025372,1484.8531968002328,1485.557185424564
2022-04-24,1487.6169857306018,0.8450379412425849,neutral,2022,4,6,1,-3.9758587587143666,-0.266551208890764,1484.9880460710538,1486.2218914526395
2022-04-25,1493.0512264538902,0.8504693629841522,positive,2022,4,0,0,5.43424072328844,0.36529837823944256,1485.6096290270675,1486.9964587127847
2022-04-26,1482.2528393652617,0.84443835430578,positive,2022,4,1,0,-10.798387088628488,-0.7232429066935331,1485.365420224002,1487.3915056742526
2022-04-27,1476.3318923598003,0.8514876073333569,neutral,2022,4,2,0,-5.9209470054613575,-0.39945593951412617,1484.689170585462,1487.5229591554328
2022-04-28,1471.5880000788663,0.8654010782374403,positive,2022,4,3,0,-4.743892280934006,-0.32132966208237024,1483.6556782182893,1487.440751980172
2022-04-30,1457.0075146827248,0.8552079430569275,neutral,2022,4,5,1,-14.580485396141512,-0.990799421805566,1479.92018616578,1486.6568924817307
